Country,Country Group,Region,Population,Note,Year,Romanization,Index,Name Group,Gender,Localized Name,Romanized Name
MD,1,,,,2021,N,4,N-MD-1-F-4,F,Daria,Daria
MD,1,,,,2021,N,5,N-MD-1-F-5,F,Anastasia,Anastasia
MD,1,,,,2021,N,6,N-MD-1-F-6,F,Maria,Maria
MD,1,,,,2021,N,7,N-MD-1-F-7,F,Eva,Eva
MD,1,,,,2021,N,8,N-MD-1-F-8,F,Alexandra,Alexandra
MD,1,,,,2021,N,9,N-MD-1-F-9,F,Evelina,Evelina
MD,1,,,,2021,N,10,N-MD-1-F-10,F,Emma,Emma
MD,1,,,,2021,N,1,N-MD-1-M-1,M,David,David
MD,1,,,,2021,N,2,N-MD-1-M-2,M,Matei,Matei
MD,1,,,,2021,N,3,N-MD-1-M-3,M,Maxim,Maxim
MD,1,,,,2021,N,4,N-MD-1-M-4,M,Daniel,Daniel
MD,1,,,,2021,N,5,N-MD-1-M-5,M,Bogdan,Bogdan
MD,1,,,,2021,N,6,N-MD-1-M-6,M,Alexandru,Alexandru
MD,1,,,,2021,N,7,N-MD-1-M-7,M,Damian,Damian
MD,1,,,,2021,N,8,N-MD-1-M-8,M,Mark,Mark
MD,1,,,,2021,N,9,N-MD-1-M-9,M,Artiom,Artiom
MD,1,,,,2021,N,10,N-MD-1-M-10,M,Ion,Ion
ME,1,,,,2021,N,1,N-ME-1-F-1,F,Sofija,Sofija
ME,1,,,,2021,N,2,N-ME-1-F-2,F,Dunja,Dunja
ME,1,,,,2021,N,3,N-ME-1-F-3,F,Bogdana,Bogdana
ME,1,,,,2021,N,4,N-ME-1-F-4,F,Teodora,Teodora
ME,1,,,,2021,N,5,N-ME-1-F-5,F,Sara,Sara
ME,1,,,,2021,N,6,N-ME-1-F-6,F,Maša,Maša
ME,1,,,,2021,N,7,N-ME-1-F-7,F,Mila,Mila
ME,1,,,,2021,N,8,N-ME-1-F-8,F,Ksenija,Ksenija
ME,1,,,,2021,N,9,N-ME-1-F-9,F,Tara,Tara
ME,1,,,,2021,N,10,N-ME-1-F-10,F,Anastasija,Anastasija
ME,1,,,,2021,N,1,N-ME-1-M-1,M,Luka,Luka
ME,1,,,,2021,N,2,N-ME-1-M-2,M,Lazar,Lazar
ME,1,,,,2021,N,3,N-ME-1-M-3,M,Vuk,Vuk
ME,1,,,,2021,N,4,N-ME-1-M-4,M,Bogdan,Bogdan
ME,1,,,,2021,N,5,N-ME-1-M-5,M,Vasilije,Vasilije
ME,1,,,,2021,N,6,N-ME-1-M-6,M,Petar,Petar
ME,1,,,,2021,N,7,N-ME-1-M-7,M,Jakov,Jakov
ME,1,,,,2021,N,8,N-ME-1-M-8,M,Viktor,Viktor
ME,1,,,,2021,N,9,N-ME-1-M-9,M,Andrej,Andrej
ME,1,,,,2021,N,10,N-ME-1-M-10,M,Jovan,Jovan
MK,1,,General population,,2012,N,1,N-MK-1-F-1,F,Marija,Marija
MK,1,,General population,,2012,N,2,N-MK-1-F-2,F,Elena,Elena
MK,1,,General population,,2012,N,3,N-MK-1-F-3,F,Biljana,Biljana
MK,1,,General population,,2012,N,4,N-MK-1-F-4,F,Vesna,Vesna
MK,1,,General population,,2012,N,5,N-MK-1-F-5,F,Snezana,Snezana
MK,1,,General population,,2012,N,6,N-MK-1-F-6,F,Violeta,Violeta
MK,1,,General population,,2012,N,7,N-MK-1-F-7,F,Aleksandra,Aleksandra
MK,1,,General population,,2012,N,8,N-MK-1-F-8,F,Suzana,Suzana
MK,1,,General population,,2012,N,9,N-MK-1-F-9,F,Katerina,Katerina
MK,1,,General population,,2012,N,10,N-MK-1-F-10,F,Ivana,Ivana
MK,1,,General population,,2012,N,1,N-MK-1-M-1,M,Aleksandar,Aleksandar
MK,1,,General population,,2012,N,2,N-MK-1-M-2,M,Zoran,Zoran
MK,1,,General population,,2012,N,3,N-MK-1-M-3,M,Nikola,Nikola
MK,1,,General population,,2012,N,4,N-MK-1-M-4,M,Goran,Goran
MK,1,,General population,,2012,N,5,N-MK-1-M-5,M,Dragan,Dragan
MK,1,,General population,,2012,N,6,N-MK-1-M-6,M,Dejan,Dejan
MK,1,,General population,,2012,N,7,N-MK-1-M-7,M,Petar,Petar
MK,1,,General population,,2012,N,8,N-MK-1-M-8,M,Igor,Igor
MK,1,,General population,,2012,N,9,N-MK-1-M-9,M,Ilija,Ilija
MK,1,,General population,,2012,N,10,N-MK-1-M-10,M,Stefan,Stefan
ML,1,,,,2010,N,1,N-ML-1-F-1,F,Fatoumata,Fatoumata
ML,1,,,,2010,N,2,N-ML-1-F-2,F,Mariam,Mariam
ML,1,,,,2010,N,3,N-ML-1-F-3,F,Aminata,Aminata
ML,1,,,,2010,N,4,N-ML-1-F-4,F,Hawa,Hawa
ML,1,,,,2010,N,5,N-ML-1-F-5,F,Awa,Awa
ML,1,,,,2010,N,6,N-ML-1-F-6,F,Oumou,Oumou
ML,1,,,,2010,N,7,N-ML-1-F-7,F,Djeneba,Djeneba
ML,1,,,,2010,N,8,N-ML-1-F-8,F,Bintou,Bintou
ML,1,,,,2010,N,9,N-ML-1-F-9,F,Fanta,Fanta
ML,1,,,,2010,N,10,N-ML-1-F-10,F,Kadiatou,Kadiatou
ML,1,,,,2010,N,1,N-ML-1-M-1,M,Mamadou,Mamadou
ML,1,,,,2010,N,2,N-ML-1-M-2,M,Moussa,Moussa
ML,1,,,,2010,N,3,N-ML-1-M-3,M,Mahamadou,Mahamadou
ML,1,,,,2010,N,4,N-ML-1-M-4,M,Adama,Adama
ML,1,,,,2010,N,5,N-ML-1-M-5,M,Bakary,Bakary
ML,1,,,,2010,N,6,N-ML-1-M-6,M,Abdoulaye,Abdoulaye
ML,1,,,,2010,N,7,N-ML-1-M-7,M,Modibo,Modibo
ML,1,,,,2010,N,8,N-ML-1-M-8,M,Oumar,Oumar
ML,1,,,,2010,N,9,N-ML-1-M-9,M,Sekou,Sekou
ML,1,,,,2010,N,10,N-ML-1-M-10,M,Souleymane,Souleymane
MN,1,,,,,N,1,N-MN-1-F-1,F,Odval,Odval
MN,1,,,,,N,2,N-MN-1-F-2,F,Bolormaa,Bolormaa
MN,1,,,,,N,3,N-MN-1-F-3,F,Bayarmaa,Bayarmaa
MN,1,,,,,N,4,N-MN-1-F-4,F,Oyunbileg,Oyunbileg
MN,1,,,,,N,5,N-MN-1-F-5,F,Khongordzol,Khongordzol
MN,1,,,,,N,1,N-MN-1-M-1,M,Naranbaatar,Naranbaatar
MN,1,,,,,N,2,N-MN-1-M-2,M,Batkhaаn,Batkhaаn
MN,1,,,,,N,3,N-MN-1-M-3,M,Baаtar,Baаtar
MN,1,,,,,N,4,N-MN-1-M-4,M,Chuluun,Chuluun
MN,1,,,,,N,5,N-MN-1-M-5,M,Sukhbaаtar,Sukhbaаtar
MT,1,,,,2022,N,1,N-MT-1-F-1,F,Mia,Mia
MT,1,,,,2022,N,2,N-MT-1-F-2,F,Emma,Emma
MT,1,,,,2022,N,3,N-MT-1-F-3,F,Nina,Nina
MT,1,,,,2022,N,4,N-MT-1-F-4,F,Giulia,Giulia
MT,1,,,,2022,N,1,N-MT-1-M-1,M,Luca,Luca
MT,1,,,,2022,N,2,N-MT-1-M-2,M,Liam,Liam
MT,1,,,,2022,N,3,N-MT-1-M-3,M,Noah,Noah
MT,1,,,,2022,N,4,N-MT-1-M-4,M,Matteo,Matteo
MX,1,,,,2021,N,1,N-MX-1-F-1,F,Sofía,Sofía
MX,1,,,,2021,N,2,N-MX-1-F-2,F,Valentina,Valentina
MX,1,,,,2021,N,3,N-MX-1-F-3,F,Regina,Regina
MX,1,,,,2021,N,4,N-MX-1-F-4,F,María José,María José
MX,1,,,,2021,N,5,N-MX-1-F-5,F,Ximena,Ximena
MX,1,,,,2021,N,6,N-MX-1-F-6,F,Camila,Camila
MX,1,,,,2021,N,7,N-MX-1-F-7,F,María Fernanda,María Fernanda
MX,1,,,,2021,N,8,N-MX-1-F-8,F,Valeria,Valeria
MX,1,,,,2021,N,9,N-MX-1-F-9,F,Victoria,Victoria
MX,1,,,,2021,N,10,N-MX-1-F-10,F,Renata,Renata
MX,1,,,,2021,N,1,N-MX-1-M-1,M,Santiago,Santiago
MX,1,,,,2021,N,2,N-MX-1-M-2,M,Mateo,Mateo
MX,1,,,,2021,N,3,N-MX-1-M-3,M,Sebastián,Sebastián
MX,1,,,,2021,N,4,N-MX-1-M-4,M,Leordo,Leordo
MX,1,,,,2021,N,5,N-MX-1-M-5,M,Matías,Matías
MX,1,,,,2021,N,6,N-MX-1-M-6,M,Emiliano,Emiliano
MX,1,,,,2021,N,7,N-MX-1-M-7,M,Diego,Diego
MX,1,,,,2021,N,8,N-MX-1-M-8,M,Daniel,Daniel
MX,1,,,,2021,N,9,N-MX-1-M-9,M,Miguel Ángel,Miguel Ángel
MX,1,,,,2021,N,10,N-MX-1-M-10,M,Alexander,Alexander
MY,1,,,BabyCenter,2017,N,1,N-MY-1-F-1,F,Nur,Nur
MY,1,,,BabyCenter,2017,N,2,N-MY-1-F-2,F,Wan,Wan
MY,1,,,BabyCenter,2017,N,3,N-MY-1-F-3,F,Nurul,Nurul
MY,1,,,BabyCenter,2017,N,4,N-MY-1-F-4,F,Aisyah,Aisyah
MY,1,,,BabyCenter,2017,N,5,N-MY-1-F-5,F,Maryam,Maryam
MY,1,,,BabyCenter,2017,N,6,N-MY-1-F-6,F,Siti,Siti
MY,1,,,BabyCenter,2017,N,7,N-MY-1-F-7,F,Dhia,Dhia
MY,1,,,BabyCenter,2017,N,8,N-MY-1-F-8,F,Naura,Naura
MY,1,,,BabyCenter,2017,N,9,N-MY-1-F-9,F,Ayra,Ayra
MY,1,,,BabyCenter,2017,N,10,N-MY-1-F-10,F,Puteri,Puteri
MY,1,,,BabyCenter,2017,N,1,N-MY-1-M-1,M,Muhamad,Muhamad
MY,1,,,BabyCenter,2017,N,2,N-MY-1-M-2,M,Ahmad,Ahmad
MY,1,,,BabyCenter,2017,N,3,N-MY-1-M-3,M,Adam,Adam
MY,1,,,BabyCenter,2017,N,4,N-MY-1-M-4,M,Amar,Amar
MY,1,,,BabyCenter,2017,N,5,N-MY-1-M-5,M,Wan,Wan
MY,1,,,BabyCenter,2017,N,6,N-MY-1-M-6,M,Iman,Iman
MY,1,,,BabyCenter,2017,N,7,N-MY-1-M-7,M,Harraz,Harraz
MY,1,,,BabyCenter,2017,N,8,N-MY-1-M-8,M,Izz,Izz
MY,1,,,BabyCenter,2017,N,9,N-MY-1-M-9,M,Umar,Umar
MY,1,,,BabyCenter,2017,N,10,N-MY-1-M-10,M,Aariz,Aariz
NL,1,,,,2022,N,1,N-NL-1-F-1,F,Emma,Emma
NL,1,,,,2022,N,2,N-NL-1-F-2,F,Julia,Julia
NL,1,,,,2022,N,3,N-NL-1-F-3,F,Mila,Mila
NL,1,,,,2022,N,4,N-NL-1-F-4,F,Sophie,Sophie
NL,1,,,,2022,N,5,N-NL-1-F-5,F,Olivia,Olivia
NL,1,,,,2022,N,6,N-NL-1-F-6,F,Yara,Yara
NL,1,,,,2022,N,7,N-NL-1-F-7,F,Saar,Saar
NL,1,,,,2022,N,8,N-NL-1-F-8,F,Nora,Nora
NL,1,,,,2022,N,9,N-NL-1-F-9,F,Tess,Tess
NL,1,,,,2022,N,10,N-NL-1-F-10,F,Noor,Noor
NL,1,,,,2022,N,1,N-NL-1-M-1,M,Noah,Noah
NL,1,,,,2022,N,2,N-NL-1-M-2,M,Liam,Liam
NL,1,,,,2022,N,3,N-NL-1-M-3,M,Luca,Luca
NL,1,,,,2022,N,4,N-NL-1-M-4,M,Lucas,Lucas
NL,1,,,,2022,N,5,N-NL-1-M-5,M,Mees,Mees
NL,1,,,,2022,N,6,N-NL-1-M-6,M,Finn,Finn
NL,1,,,,2022,N,7,N-NL-1-M-7,M,James,James
NL,1,,,,2022,N,8,N-NL-1-M-8,M,Milan,Milan
NL,1,,,,2022,N,9,N-NL-1-M-9,M,Levi,Levi
NL,1,,,,2022,N,10,N-NL-1-M-10,M,Sem,Sem
NO,1,,,,2022,N,1,N-NO-1-F-1,F,Nora,Nora
NO,1,,,,2022,N,2,N-NO-1-F-2,F,Emma,Emma
NO,1,,,,2022,N,3,N-NO-1-F-3,F,Olivia,Olivia
NO,1,,,,2022,N,4,N-NO-1-F-4,F,Ella,Ella
NO,1,,,,2022,N,5,N-NO-1-F-5,F,Sofie,Sofie
NO,1,,,,2022,N,6,N-NO-1-F-6,F,Leah,Leah
NO,1,,,,2022,N,7,N-NO-1-F-7,F,Frida,Frida
NO,1,,,,2022,N,8,N-NO-1-F-8,F,Iben,Iben
NO,1,,,,2022,N,9,N-NO-1-F-9,F,Sofia,Sofia
NO,1,,,,2022,N,10,N-NO-1-F-10,F,Sara,Sara
NO,1,,,,2022,N,1,N-NO-1-M-1,M,Jakob,Jakob
NO,1,,,,2022,N,2,N-NO-1-M-2,M,Noah,Noah
NO,1,,,,2022,N,3,N-NO-1-M-3,M,Emil,Emil
NO,1,,,,2022,N,4,N-NO-1-M-4,M,Lucas,Lucas
NO,1,,,,2022,N,5,N-NO-1-M-5,M,Oliver,Oliver
NO,1,,,,2022,N,6,N-NO-1-M-6,M,Isak,Isak
NO,1,,,,2022,N,7,N-NO-1-M-7,M,William,William
NO,1,,,,2022,N,8,N-NO-1-M-8,M,Filip,Filip
NO,1,,,,2022,N,9,N-NO-1-M-9,M,Aksel,Aksel
NO,1,,,,2022,N,10,N-NO-1-M-10,M,Theodor,Theodor
NP,1,,,,,N,1,N-NP-1-F-1,F,Shristi,Shristi
NP,1,,,,,N,2,N-NP-1-F-2,F,Sunita,Sunita
NP,1,,,,,N,3,N-NP-1-F-3,F,Rabina,Rabina
NP,1,,,,,N,4,N-NP-1-F-4,F,Asmita,Asmita
NP,1,,,,,N,5,N-NP-1-F-5,F,Niharika,Niharika
NP,1,,,,,N,6,N-NP-1-F-6,F,Binita,Binita
NP,1,,,,,N,7,N-NP-1-F-7,F,Aasha,Aasha
NP,1,,,,,N,8,N-NP-1-F-8,F,Kabita,Kabita
NP,1,,,,,N,9,N-NP-1-F-9,F,Sita,Sita
NP,1,,,,,N,10,N-NP-1-F-10,F,Gita,Gita
NP,1,,,,,N,1,N-NP-1-M-1,M,Krishna,Krishna
NP,1,,,,,N,2,N-NP-1-M-2,M,Kiran,Kiran
NP,1,,,,,N,3,N-NP-1-M-3,M,Bishal,Bishal
NP,1,,,,,N,4,N-NP-1-M-4,M,Bibek,Bibek
NP,1,,,,,N,5,N-NP-1-M-5,M,Siddhartha,Siddhartha
NP,1,,,,,N,6,N-NP-1-M-6,M,Manish,Manish
NP,1,,,,,N,7,N-NP-1-M-7,M,Mahesh,Mahesh
NP,1,,,,,N,8,N-NP-1-M-8,M,Kamal,Kamal
NP,1,,,,,N,9,N-NP-1-M-9,M,Prem,Prem
NP,1,,,,,N,10,N-NP-1-M-10,M,Prakash,Prakash
NZ,1,,Māori,,2021,N,1,N-NZ-1-F-1,F,Mia,Mia
NZ,1,,Māori,,2021,N,2,N-NZ-1-F-2,F,Aria,Aria
NZ,1,,Māori,,2021,N,3,N-NZ-1-F-3,F,Maia,Maia
NZ,1,,Māori,,2021,N,4,N-NZ-1-F-4,F,Aurora,Aurora
NZ,1,,Māori,,2021,N,5,N-NZ-1-F-5,F,Amaia,Amaia
NZ,1,,Māori,,2021,N,6,N-NZ-1-F-6,F,Kiara,Kiara
NZ,1,,Māori,,2021,N,7,N-NZ-1-F-7,F,Kaia,Kaia
NZ,1,,Māori,,2021,N,8,N-NZ-1-F-8,F,Amara,Amara
NZ,1,,Māori,,2021,N,9,N-NZ-1-F-9,F,Kora,Kora
NZ,1,,Māori,,2021,N,10,N-NZ-1-F-10,F,Maria,Maria
NZ,1,,Māori,,2021,N,1,N-NZ-1-M-1,M,Nikau,Nikau
NZ,1,,Māori,,2021,N,2,N-NZ-1-M-2,M,Ari,Ari
NZ,1,,Māori,,2021,N,3,N-NZ-1-M-3,M,Niko,Niko
NZ,1,,Māori,,2021,N,4,N-NZ-1-M-4,M,Koa,Koa
NZ,1,,Māori,,2021,N,5,N-NZ-1-M-5,M,Mateo,Mateo
NZ,1,,Māori,,2021,N,6,N-NZ-1-M-6,M,Keanu,Keanu
NZ,1,,Māori,,2021,N,7,N-NZ-1-M-7,M,Mikaere,Mikaere
NZ,1,,Māori,,2021,N,8,N-NZ-1-M-8,M,Manaia,Manaia
NZ,1,,Māori,,2021,N,9,N-NZ-1-M-9,M,Kairo,Kairo
NZ,1,,Māori,,2021,N,10,N-NZ-1-M-10,M,Kiwa,Kiwa
NZ,2,,,,2022,N,1,N-NZ-2-F-1,F,Isla,Isla
NZ,2,,,,2022,N,2,N-NZ-2-F-2,F,Amelia,Amelia
NZ,2,,,,2022,N,3,N-NZ-2-F-3,F,Charlotte,Charlotte
NZ,2,,,,2022,N,4,N-NZ-2-F-4,F,Mila,Mila
NZ,2,,,,2022,N,5,N-NZ-2-F-5,F,Lily,Lily
NZ,2,,,,2022,N,6,N-NZ-2-F-6,F,Ava,Ava
NZ,2,,,,2022,N,7,N-NZ-2-F-7,F,Willow,Willow
NZ,2,,,,2022,N,8,N-NZ-2-F-8,F,Olivia,Olivia
NZ,2,,,,2022,N,9,N-NZ-2-F-9,F,Harper,Harper
NZ,2,,,,2022,N,10,N-NZ-2-F-10,F,Sophie,Sophie
NZ,2,,,,2022,N,1,N-NZ-2-M-1,M,Oliver,Oliver
NZ,2,,,,2022,N,2,N-NZ-2-M-2,M,Noah,Noah
NZ,2,,,,2022,N,3,N-NZ-2-M-3,M,Leo,Leo
NZ,2,,,,2022,N,4,N-NZ-2-M-4,M,Jack,Jack
NZ,2,,,,2022,N,5,N-NZ-2-M-5,M,Luca,Luca
NZ,2,,,,2022,N,6,N-NZ-2-M-6,M,Theodore,Theodore
NZ,2,,,,2022,N,7,N-NZ-2-M-7,M,George,George
NZ,2,,,,2022,N,8,N-NZ-2-M-8,M,Charlie,Charlie
NZ,2,,,,2022,N,9,N-NZ-2-M-9,M,Hudson,Hudson
NZ,2,,,,2022,N,10,N-NZ-2-M-10,M,William,William
PA,1,,,,2020,N,1,N-PA-1-F-1,F,Mía,Mía
PA,1,,,,2020,N,2,N-PA-1-F-2,F,Emma,Emma
PA,1,,,,2020,N,3,N-PA-1-F-3,F,Lía,Lía
PA,1,,,,2020,N,4,N-PA-1-F-4,F,Ana,Ana
PA,1,,,,2020,N,5,N-PA-1-F-5,F,Isabella,Isabella
PA,1,,,,2020,N,6,N-PA-1-F-6,F,Sofía,Sofía
PA,1,,,,2020,N,7,N-PA-1-F-7,F,María,María
PA,1,,,,2020,N,8,N-PA-1-F-8,F,Camila,Camila
PA,1,,,,2020,N,9,N-PA-1-F-9,F,Emily,Emily
PA,1,,,,2020,N,10,N-PA-1-F-10,F,Lucía,Lucía
PA,1,,,,2020,N,1,N-PA-1-M-1,M,Thiago,Thiago
PA,1,,,,2020,N,2,N-PA-1-M-2,M,Matías,Matías
PA,1,,,,2020,N,3,N-PA-1-M-3,M,Ian,Ian
PA,1,,,,2020,N,4,N-PA-1-M-4,M,Lucas,Lucas
PA,1,,,,2020,N,5,N-PA-1-M-5,M,Dylan,Dylan
PA,1,,,,2020,N,6,N-PA-1-M-6,M,Luis,Luis
PA,1,,,,2020,N,7,N-PA-1-M-7,M,Juan,Juan
PA,1,,,,2020,N,8,N-PA-1-M-8,M,Eithan,Eithan
PA,1,,,,2020,N,9,N-PA-1-M-9,M,Carlos,Carlos
PA,1,,,,2020,N,10,N-PA-1-M-10,M,Liam,Liam
PE,1,,,,2020,N,1,N-PE-1-F-1,F,Mia,Mia
PE,1,,,,2020,N,2,N-PE-1-F-2,F,Camila,Camila
PE,1,,,,2020,N,3,N-PE-1-F-3,F,Alessia,Alessia
PE,1,,,,2020,N,4,N-PE-1-F-4,F,Luciana,Luciana
PE,1,,,,2020,N,5,N-PE-1-F-5,F,Zoe,Zoe
PE,1,,,,2020,N,6,N-PE-1-F-6,F,Valentina,Valentina
PE,1,,,,2020,N,7,N-PE-1-F-7,F,Aitana,Aitana
PE,1,,,,2020,N,8,N-PE-1-F-8,F,Danna,Danna
PE,1,,,,2020,N,9,N-PE-1-F-9,F,Luana,Luana
PE,1,,,,2020,N,10,N-PE-1-F-10,F,Ariana,Ariana
PE,1,,,,2020,N,1,N-PE-1-M-1,M,Liam,Liam
PE,1,,,,2020,N,2,N-PE-1-M-2,M,Thiago,Thiago
PE,1,,,,2020,N,3,N-PE-1-M-3,M,Dylan,Dylan
PE,1,,,,2020,N,4,N-PE-1-M-4,M,Gael,Gael
PE,1,,,,2020,N,5,N-PE-1-M-5,M,Mateo,Mateo
PE,1,,,,2020,N,6,N-PE-1-M-6,M,Ian,Ian
PE,1,,,,2020,N,7,N-PE-1-M-7,M,Luis,Luis
PE,1,,,,2020,N,8,N-PE-1-M-8,M,Lucas,Lucas
PE,1,,,,2020,N,9,N-PE-1-M-9,M,Santiago,Santiago
PE,1,,,,2020,N,10,N-PE-1-M-10,M,Juan,Juan
PF,1,Tahiti,,Unofficial,,N,1,N-PF-1-F-1,F,Tiare,Tiare
PF,1,Tahiti,,Unofficial,,N,2,N-PF-1-F-2,F,Hinano,Hinano
PF,1,Tahiti,,Unofficial,,N,3,N-PF-1-F-3,F,Poema,Poema
PF,1,Tahiti,,Unofficial,,N,4,N-PF-1-F-4,F,Maeva,Maeva
PF,1,Tahiti,,Unofficial,,N,5,N-PF-1-F-5,F,Hina,Hina
PF,1,Tahiti,,Unofficial,,N,6,N-PF-1-F-6,F,Vaea,Vaea
PF,1,Tahiti,,Unofficial,,N,7,N-PF-1-F-7,F,Titaua,Titaua
PF,1,Tahiti,,Unofficial,,N,8,N-PF-1-F-8,F,Moea,Moea
PF,1,Tahiti,,Unofficial,,N,9,N-PF-1-F-9,F,Moeata,Moeata
PF,1,Tahiti,,Unofficial,,N,10,N-PF-1-F-10,F,Tarita,Tarita
PF,1,Tahiti,,Unofficial,,N,11,N-PF-1-F-11,F,Titaina,Titaina
PF,1,Tahiti,,Unofficial,,N,12,N-PF-1-F-12,F,Teura,Teura
PF,1,Tahiti,,Unofficial,,N,13,N-PF-1-F-13,F,Heikapu,Heikapu
PF,1,Tahiti,,Unofficial,,N,14,N-PF-1-F-14,F,Mareva,Mareva
PF,1,Tahiti,,Unofficial,,N,1,N-PF-1-M-1,M,Hiro,Hiro
PF,1,Tahiti,,Unofficial,,N,2,N-PF-1-M-2,M,Teiki,Teiki
PF,1,Tahiti,,Unofficial,,N,3,N-PF-1-M-3,M,Moana,Moana
PF,1,Tahiti,,Unofficial,,N,4,N-PF-1-M-4,M,Manua,Manua
PF,1,Tahiti,,Unofficial,,N,5,N-PF-1-M-5,M,Marama,Marama
PF,1,Tahiti,,Unofficial,,N,6,N-PF-1-M-6,M,Teiva,Teiva
PF,1,Tahiti,,Unofficial,,N,7,N-PF-1-M-7,M,Teva,Teva
PF,1,Tahiti,,Unofficial,,N,8,N-PF-1-M-8,M,Maui,Maui
PF,1,Tahiti,,Unofficial,,N,9,N-PF-1-M-9,M,Tehei,Tehei
PF,1,Tahiti,,Unofficial,,N,10,N-PF-1-M-10,M,Tamatoa,Tamatoa
PF,1,Tahiti,,Unofficial,,N,11,N-PF-1-M-11,M,Ioane,Ioane
PF,1,Tahiti,,Unofficial,,N,12,N-PF-1-M-12,M,Tapuarii,Tapuarii
PH,1,,,,2021,N,1,N-PH-1-F-1,F,Althea,Althea
PH,1,,,,2021,N,2,N-PH-1-F-2,F,Angel,Angel
PH,1,,,,2021,N,3,N-PH-1-F-3,F,Samantha,Samantha
PH,1,,,,2021,N,4,N-PH-1-F-4,F,Sophia,Sophia
PH,1,,,,2021,N,5,N-PH-1-F-5,F,Sofia,Sofia
PH,1,,,,2021,N,6,N-PH-1-F-6,F,Andrea,Andrea
PH,1,,,,2021,N,7,N-PH-1-F-7,F,Nathalie,Nathalie
PH,1,,,,2021,N,8,N-PH-1-F-8,F,Princess,Princess
PH,1,,,,2021,N,9,N-PH-1-F-9,F,Angela,Angela
PH,1,,,,2021,N,10,N-PH-1-F-10,F,Chloe,Chloe
PH,1,,,,2021,N,1,N-PH-1-M-1,M,Jacob,Jacob
PH,1,,,,2021,N,2,N-PH-1-M-2,M,Nathaniel,Nathaniel
PH,1,,,,2021,N,3,N-PH-1-M-3,M,Gabriel,Gabriel
PH,1,,,,2021,N,4,N-PH-1-M-4,M,Ezekiel,Ezekiel
PH,1,,,,2021,N,5,N-PH-1-M-5,M,Nathan,Nathan
PH,1,,,,2021,N,6,N-PH-1-M-6,M,Ethan,Ethan
PH,1,,,,2021,N,7,N-PH-1-M-7,M,Angelo,Angelo
PH,1,,,,2021,N,8,N-PH-1-M-8,M,James,James
PH,1,,,,2021,N,9,N-PH-1-M-9,M,Matthew,Matthew
PH,1,,,,2021,N,10,N-PH-1-M-10,M,Zion,Zion
PK,1,,,,,N,1,N-PK-1-F-1,F,Fatima,Fatima
PK,1,,,,,N,2,N-PK-1-F-2,F,Fozia,Fozia
PK,1,,,,,N,3,N-PK-1-F-3,F,Bismah,Bismah
PK,1,,,,,N,4,N-PK-1-F-4,F,Sobia,Sobia
PK,1,,,,,N,5,N-PK-1-F-5,F,Farrah,Farrah
PK,1,,,,,N,6,N-PK-1-F-6,F,Maryam,Maryam
PK,1,,,,,N,7,N-PK-1-F-7,F,Farzana,Farzana
PK,1,,,,,N,8,N-PK-1-F-8,F,Ayesha,Ayesha
PK,1,,,,,N,9,N-PK-1-F-9,F,Sakeena,Sakeena
PK,1,,,,,N,10,N-PK-1-F-10,F,Zainab,Zainab
PK,1,,,,,N,1,N-PK-1-M-1,M,Mohammad,Mohammad
PK,1,,,,,N,2,N-PK-1-M-2,M,Ali,Ali
PK,1,,,,,N,3,N-PK-1-M-3,M,Hussain,Hussain
PK,1,,,,,N,4,N-PK-1-M-4,M,Omar,Omar
PK,1,,,,,N,5,N-PK-1-M-5,M,Bilal,Bilal
PK,1,,,,,N,6,N-PK-1-M-6,M,Usman,Usman
PK,1,,,,,N,7,N-PK-1-M-7,M,Zahid,Zahid
PK,1,,,,,N,8,N-PK-1-M-8,M,Shahid,Shahid
PK,1,,,,,N,9,N-PK-1-M-9,M,Saqib,Saqib
PK,1,,,,,N,10,N-PK-1-M-10,M,Nomaan,Nomaan
PL,1,,,,2022,N,1,N-PL-1-F-1,F,Zofia,Zofia
PL,1,,,,2022,N,2,N-PL-1-F-2,F,Zuzanna,Zuzanna
PL,1,,,,2022,N,3,N-PL-1-F-3,F,Hanna,Hanna
PL,1,,,,2022,N,4,N-PL-1-F-4,F,Maja,Maja
PL,1,,,,2022,N,5,N-PL-1-F-5,F,Laura,Laura
PL,1,,,,2022,N,6,N-PL-1-F-6,F,Julia,Julia
PL,1,,,,2022,N,7,N-PL-1-F-7,F,Oliwia,Oliwia
PL,1,,,,2022,N,8,N-PL-1-F-8,F,Alicja,Alicja
PL,1,,,,2022,N,9,N-PL-1-F-9,F,Lena,Lena
PL,1,,,,2022,N,10,N-PL-1-F-10,F,Pola,Pola
PL,1,,,,2022,N,1,N-PL-1-M-1,M,Antoni,Antoni
PL,1,,,,2022,N,2,N-PL-1-M-2,M,Jan,Jan
PL,1,,,,2022,N,3,N-PL-1-M-3,M,Aleksander,Aleksander
PL,1,,,,2022,N,4,N-PL-1-M-4,M,Franciszek,Franciszek
PL,1,,,,2022,N,5,N-PL-1-M-5,M,Nikodem,Nikodem
PL,1,,,,2022,N,6,N-PL-1-M-6,M,Jakub,Jakub
PL,1,,,,2022,N,7,N-PL-1-M-7,M,Leon,Leon
PL,1,,,,2022,N,8,N-PL-1-M-8,M,Stanisław,Stanisław
PL,1,,,,2022,N,9,N-PL-1-M-9,M,Mikołaj,Mikołaj
